The GSE3397 mRNA expression profile dataset.;;;;;
ID;adj.P.Val;P.Value;logFC;Gene.symbol;Gene.title
235647_at;0,866;0,04626562;-0,61202819;AP4S1;adaptor related protein complex 4 sigma 1 subunit
202599_s_at;0,866;0,04630543;-0,4791744;NRIP1;nuclear receptor interacting protein 1
209202_s_at;0,866;0,04632754;-0,36850831;EXTL3;exostosin like glycosyltransferase 3
204699_s_at;0,866;0,04633994;0,51865566;DIEXF;digestive organ expansion factor homolog (zebrafish)
206765_at;0,866;0,04634957;0,98083988;KCNJ2;potassium voltage-gated channel subfamily J member 2
222967_at;0,866;0,04636002;-1,33201278;SLC5A7;solute carrier family 5 member 7
204433_s_at;0,866;0,04636841;-0,77561334;SPATA2;spermatogenesis associated 2
202984_s_at;0,866;0,04637757;-0,57154715;BAG5;BCL2 associated athanogene 5
1552849_at;0,866;0,0463912;-1,39154473;M1AP;meiosis 1 associated protein
218651_s_at;0,866;0,04639474;0,89774467;LARP6;La ribonucleoprotein domain family member 6
207849_at;0,866;0,04641091;1,63737348;IL2;interleukin 2
218643_s_at;0,866;0,04642558;-0,39979493;CRIPT;CXXC repeat containing interactor of PDZ3 domain
230479_at;0,866;0,04645649;-0,35614525;EIF3F;eukaryotic translation initiation factor 3 subunit F
202817_s_at;0,866;0,04647062;-0,36274271;SS18;SS18, nBAF chromatin remodeling complex subunit
1564334_at;0,866;0,04649418;1,68804982;LINC00304;long intergenic non-protein coding RNA 304
239828_at;0,866;0,0465183;0,51025656;AK9;adenylate kinase 9
217987_at;0,866;0,04656011;-0,41027007;ASNSD1;asparagine synthetase domain containing 1
219020_at;0,866;0,0465635;0,64247289;HS1BP3;HCLS1 binding protein 3
235548_at;0,866;0,04658314;-0,6165016;APCDD1L;APC down-regulated 1 like
225873_at;0,866;0,04663027;0,57188094;TYSND1;trypsin domain containing 1
223942_x_at;0,866;0,04663084;-0,82826806;CHST5;carbohydrate sulfotransferase 5
231868_at;0,866;0,04663829;-0,46750416;HOMEZ;homeobox and leucine zipper encoding
241199_x_at;0,866;0,04669271;0,61359077;DPPA4;developmental pluripotency associated 4
228195_at;0,866;0,04669644;-0,82826315;C2orf88;chromosome 2 open reading frame 88
235032_at;0,866;0,04673651;-0,36586349;DNAJC21;DnaJ heat shock protein family (Hsp40) member C21
227200_at;0,866;0,04675382;-0,43633392;ETV3;ETS variant 3
205548_s_at;0,866;0,04681261;0,451078;BTG3;BTG anti-proliferation factor 3
221061_at;0,866;0,04684397;1,36381403;PKD2L1;polycystin 2 like 1, transient receptor potential cation channel
211039_at;0,866;0,0468595;1,13807156;CHRNA1;cholinergic receptor nicotinic alpha 1 subunit
228259_s_at;0,866;0,04686037;-0,6186495;EPB41L4A-AS1;EPB41L4A antisense RNA 1
235274_at;0,866;0,04686412;-0,69504324;GABPB1-AS1;GABPB1 antisense RNA 1
214460_at;0,866;0,04686471;-0,87525147;LSAMP;limbic system-associated membrane protein
219062_s_at;0,866;0,04687208;-0,47235068;ZCCHC2;zinc finger CCHC-type containing 2
1554153_a_at;0,866;0,04687659;0,584874;PHF21A;PHD finger protein 21A
214556_at;0,866;0,04688197;-0,58905493;SSTR4;somatostatin receptor 4
232494_at;0,866;0,04688946;-0,7707555;CYP8B1;cytochrome P450 family 8 subfamily B member 1
219837_s_at;0,866;0,0469896;-0,85269814;CYTL1;cytokine like 1
209845_at;0,866;0,04700505;0,83973459;MKRN1;makorin ring finger protein 1
1565898_at;0,866;0,0470215;-1,5886306;METTL15;methyltransferase like 15
220413_at;0,866;0,04702572;1,03457273;SLC39A2;solute carrier family 39 member 2
230982_at;0,866;0,04704733;-1,54716098;SOX1;SRY-box 1
213553_x_at;0,866;0,04712814;-0,82941137;APOC1;apolipoprotein C1
1564490_at;0,866;0,04713071;1,26928781;LINC01165;long intergenic non-protein coding RNA 1165
1561719_at;0,866;0,04717282;1,00819841;LOC101928196;uncharacterized LOC101928196
238005_s_at;0,866;0,04719324;-0,78188368;SIN3A;SIN3 transcription regulator family member A
203725_at;0,866;0,04719629;0,55718803;GADD45A;growth arrest and DNA damage inducible alpha
205707_at;0,866;0,04719825;-0,35500059;IL17RA;interleukin 17 receptor A
214519_s_at;0,866;0,04722265;-0,43578717;RLN2;relaxin 2
234008_s_at;0,866;0,04722939;0,88682382;CES3;carboxylesterase 3
204622_x_at;0,866;0,04723246;-0,59538568;NR4A2;nuclear receptor subfamily 4 group A member 2
232936_at;0,866;0,04725093;0,58954223;KCNA7;potassium voltage-gated channel subfamily A member 7
1562145_at;0,866;0,04725558;1,2758184;LOC647070;nascent polypeptide-associated complex subunit alpha, muscle-specific form-like
1559131_a_at;0,866;0,04726919;-1,17787635;LOC101928047;uncharacterized LOC101928047
1558602_a_at;0,866;0,0472891;-0,76374832;TUSC7;tumor suppressor candidate 7 (non-protein coding)
212652_s_at;0,866;0,04729151;-0,66758239;SNX4;sorting nexin 4
236117_at;0,866;0,04729836;-0,97245218;ZNF597;zinc finger protein 597
213876_x_at;0,866;0,04730471;0,32376255;ZRSR2;zinc finger CCCH-type, RNA binding motif and serine/arginine rich 2
1562052_at;0,866;0,04730569;0,65329126;LOC101927159;uncharacterized LOC101927159
1552330_at;0,866;0,0473504;-0,53997778;CENPBD1;CENPB DNA-binding domain containing 1
1553042_a_at;0,866;0,04742751;-1,1962351;NFKBID;NFKB inhibitor delta
1559268_at;0,866;0,04744369;-0,68780002;ADAM23;ADAM metallopeptidase domain 23
214339_s_at;0,866;0,04745099;-0,73444823;MAP4K1;mitogen-activated protein kinase kinase kinase kinase 1
235715_at;0,866;0,047456;0,68740183;SPRNP1;shadow of prion protein homolog (zebrafish) pseudogene 1
211132_at;0,866;0,0474841;-1,16209589;INTS3;integrator complex subunit 3
220132_s_at;0,866;0,04749438;0,68555095;CLEC2D;C-type lectin domain family 2 member D
207036_x_at;0,866;0,04749609;1,43452997;GRIN2D;glutamate ionotropic receptor NMDA type subunit 2D
205050_s_at;0,866;0,0475187;0,47647951;MAPK8IP2;mitogen-activated protein kinase 8 interacting protein 2
1567213_at;0,866;0,04753187;-0,44556067;PNN;pinin, desmosome associated protein
228446_at;0,866;0,04760169;0,32453093;KIAA2026;KIAA2026
201370_s_at;0,866;0,04763816;-0,71628232;CUL3;cullin 3
1553775_at;0,866;0,04764827;-0,56961189;LOC152048;uncharacterized FLJ31715
204139_x_at;0,866;0,04766688;0,38656441;MZF1;myeloid zinc finger 1
244355_at;0,866;0,04767455;0,61213599;AVL9;AVL9 cell migration associated
229182_at;0,866;0,04771636;-0,6072402;MIR4723///TMEM199;microRNA 4723///transmembrane protein 199
236241_at;0,866;0,04771814;-0,40707638;MED31;mediator complex subunit 31
202818_s_at;0,866;0,04772248;-0,39687719;TCEB3;transcription elongation factor B subunit 3
235631_at;0,866;0,04772883;-0,63654275;DDR2;discoidin domain receptor tyrosine kinase 2
204105_s_at;0,866;0,0477358;0,49197868;NRCAM;neuronal cell adhesion molecule
221394_at;0,866;0,04781047;-0,38350895;TAAR2;trace amine associated receptor 2
222094_at;0,866;0,04783671;-0,53545634;SLX1A-SULT1A3///SLX1A///SULT1A4///SLX1B///SULT1A3;SLX1A-SULT1A3 readthrough (NMD candidate)///SLX1 homolog A, structure-specific endonuclease subunit///sulfotransferase family 1A member 4///SLX1 homolog B, structure-specific endonuclease subunit///sulfotransferase family 1A member 3
225569_at;0,866;0,04784006;-0,78836086;CASC7///AGO2;cancer susceptibility candidate 7 (non-protein coding)///argonaute 2, RISC catalytic component
1552584_at;0,866;0,04786357;-1,43270918;IL12RB1;interleukin 12 receptor subunit beta 1
205768_s_at;0,866;0,04788812;1,77009462;SLC27A2;solute carrier family 27 member 2
214216_s_at;0,866;0,04790204;-0,41193357;LARP4B;La ribonucleoprotein domain family member 4B
225431_x_at;0,866;0,04791761;-0,55990667;PM20D2;peptidase M20 domain containing 2
1567248_at;0,866;0,04792337;-0,92587437;OR9A1P;olfactory receptor family 9 subfamily A member 1 pseudogene
229800_at;0,866;0,04792542;-1,31168156;DCLK1;doublecortin like kinase 1
208296_x_at;0,866;0,047956;0,43138478;TNFAIP8;TNF alpha induced protein 8
225701_at;0,866;0,04795944;-1,28125325;AKNA;AT-hook transcription factor
204374_s_at;0,866;0,04798368;0,97066407;GALK1;galactokinase 1
235978_at;0,866;0,04800148;1,10582042;FABP4;fatty acid binding protein 4
228342_s_at;0,866;0,04801017;1,53215436;ALPK3;alpha kinase 3
1556034_s_at;0,866;0,04808803;0,38073853;MTMR11;myotubularin related protein 11
211506_s_at;0,866;0,04811019;1,05208112;CXCL8;C-X-C motif chemokine ligand 8
233148_at;0,866;0,04811476;0,92106838;PODN;podocan
242000_at;0,866;0,04812736;-1,32428134;CASD1;CAS1 domain containing 1
201636_at;0,866;0,04819187;0,43157271;FXR1;FMR1 autosomal homolog 1
231635_x_at;0,866;0,04819883;-0,98245103;RNF31;ring finger protein 31
233247_x_at;0,866;0,04820553;1,57861153;ZDHHC21;zinc finger DHHC-type containing 21
1567271_at;0,866;0,04821484;0,79026801;OR4C1P;olfactory receptor family 4 subfamily C member 1 pseudogene
1553703_at;0,866;0,04828408;-0,67661509;ZNF791;zinc finger protein 791
203664_s_at;0,866;0,04829972;-0,54039072;POLR2D;RNA polymerase II subunit D
1555804_a_at;0,866;0,04842598;0,71124944;MAP3K19;mitogen-activated protein kinase kinase kinase 19
209557_s_at;0,866;0,04843195;-1,74329864;NCDN;neurochondrin
1564323_at;0,866;0,04844677;0,48969072;LOC101928405;uncharacterized LOC101928405
221840_at;0,866;0,04846742;-1,38492412;PTPRE;protein tyrosine phosphatase, receptor type E
227268_at;0,866;0,04849835;-0,43086089;RNFT1;ring finger protein, transmembrane 1
210309_at;0,866;0,04850427;0,67089808;RECQL5;RecQ like helicase 5
237623_at;0,866;0,04852485;-1,48457549;CST3;cystatin C
244653_at;0,866;0,04856312;-1,44160328;SETD7;SET domain containing lysine methyltransferase 7
236196_at;0,866;0,04858669;-0,50001976;ZNF326;zinc finger protein 326
202909_at;0,866;0,04862318;-0,75123517;EPM2AIP1;EPM2A interacting protein 1
1554920_at;0,866;0,04863723;2,61994412;SCEL;sciellin
219284_at;0,866;0,04869489;1,02376179;HSPBAP1;HSPB1 associated protein 1
227402_s_at;0,866;0,04871063;-0,82745583;UTP23;UTP23, small subunit processome component
214692_s_at;0,866;0,04871781;-0,84749536;JRK;Jrk helix-turn-helix protein
228391_at;0,866;0,04872188;-0,60701207;CYP4V2;cytochrome P450 family 4 subfamily V member 2
210945_at;0,866;0,04873148;-0,52201764;COL4A6;collagen type IV alpha 6 chain
235932_x_at;0,866;0,04874664;0,4334662;HMCN2;hemicentin 2
221229_s_at;0,866;0,04877514;-0,47100217;TRMT61B;tRNA methyltransferase 61B
210318_at;0,866;0,04878853;0,9417137;RBP3;retinol binding protein 3
206786_at;0,866;0,04879065;1,30895992;HTN3;histatin 3
223422_s_at;0,866;0,04882589;0,53729488;ARHGAP24;Rho GTPase activating protein 24
1555214_a_at;0,866;0,04884677;1,02327429;CLEC7A;C-type lectin domain family 7 member A
218641_at;0,866;0,04887113;-0,71832403;C11orf95;chromosome 11 open reading frame 95
211092_s_at;0,866;0,04890951;-0,42460431;NF2;neurofibromin 2
1556874_a_at;0,866;0,04894814;0,51794202;MEX3C;mex-3 RNA binding family member C
215190_at;0,866;0,04896452;-0,93096077;EIF3M;eukaryotic translation initiation factor 3 subunit M
1562629_a_at;0,866;0,04903766;0,55377986;KRT40;keratin 40
212454_x_at;0,866;0,04906066;0,6344838;HNRNPDL;heterogeneous nuclear ribonucleoprotein D like
228157_at;0,866;0,04907686;-0,90493513;ZNF207;zinc finger protein 207
222182_s_at;0,866;0,04908128;0,3175047;CNOT2;CCR4-NOT transcription complex subunit 2
228687_at;0,866;0,04912821;-0,93441614;ZNF777;zinc finger protein 777
1561942_x_at;0,866;0,04912864;0,82387993;ERVK13-1;endogenous retrovirus group K13 member 1
235474_at;0,866;0,04914798;-0,39622235;NEU3;neuraminidase 3
204932_at;0,866;0,04914931;0,74541432;TNFRSF11B;TNF receptor superfamily member 11b
220830_at;0,866;0,04914944;1,06124066;IMPG2;interphotoreceptor matrix proteoglycan 2
203078_at;0,866;0,04915158;-0,65300687;CUL2;cullin 2
202648_at;0,866;0,04916053;0,5618252;TCF3;transcription factor 3
220016_at;0,866;0,04918969;0,41931355;AHNAK;AHNAK nucleoprotein
232247_at;0,866;0,04923979;-0,8999325;ZNF502;zinc finger protein 502
226785_at;0,866;0,04924458;-0,49033086;ATP11C;ATPase phospholipid transporting 11C
223812_at;0,866;0,04927832;1,19583013;FAM178B;family with sequence similarity 178 member B
231839_at;0,866;0,04937423;-0,4573614;PDE12;phosphodiesterase 12
231975_s_at;0,866;0,0493747;-0,37007735;MIER3;MIER family member 3
221571_at;0,866;0,0493808;-0,52873096;TRAF3;TNF receptor associated factor 3
232898_at;0,866;0,0493871;0,79266584;DAB2;DAB2, clathrin adaptor protein
216994_s_at;0,866;0,04942092;0,72439222;RUNX2;runt related transcription factor 2
241366_at;0,866;0,04946137;-0,38150841;RBAK;RB associated KRAB zinc finger
238983_at;0,866;0,04946252;1,17223227;NSUN7;NOP2/Sun RNA methyltransferase family member 7
208226_x_at;0,866;0,04946752;0,58600295;ADAM22;ADAM metallopeptidase domain 22
244178_at;0,866;0,04948705;-1,43998892;COMMD7;COMM domain containing 7
237817_at;0,866;0,0494988;-0,5439576;SSR3;signal sequence receptor subunit 3
230631_s_at;0,866;0,0495146;1,32905799;IL10RB-AS1;IL10RB antisense RNA 1 (head to head)
206131_at;0,866;0,04962669;0,57130888;CLPS;colipase
1557137_at;0,866;0,04962709;-0,41451983;TMEM17;transmembrane protein 17
1555673_at;0,866;0,04964977;-0,87862272;KRTAP2-3///KRTAP2-4;keratin associated protein 2-3///keratin associated protein 2-4
215501_s_at;0,866;0,04965278;1,96734576;DUSP10;dual specificity phosphatase 10
202948_at;0,866;0,04969247;-0,65093283;IL1R1;interleukin 1 receptor type 1
215983_s_at;0,866;0,0496964;-0,48794012;UBXN8;UBX domain protein 8
206734_at;0,866;0,04971226;-0,61176887;JRKL;JRK-like
223198_x_at;0,866;0,04973895;-0,56026657;LOC101928879///ZNF250///COMMD5;COMM domain-containing protein 5-like///zinc finger protein 250///COMM domain containing 5
225341_at;0,866;0,04974939;-0,71755548;MTERF2;mitochondrial transcription termination factor 2
223195_s_at;0,866;0,0497965;0,79092228;SESN2;sestrin 2
1561984_at;0,866;0,04979783;-0,93742868;LINC00838;long intergenic non-protein coding RNA 838
222153_at;0,866;0,04984089;1,62666405;MYEF2;myelin expression factor 2
230921_s_at;0,866;0,04984709;-1,01538169;MAP3K12;mitogen-activated protein kinase kinase kinase 12
206253_at;0,866;0,04987746;-1,20992345;DLG2;discs large MAGUK scaffold protein 2
213958_at;0,866;0,04990447;-0,84357144;CD6;CD6 molecule
240173_at;0,866;0,04991044;1,03948319;GPRIN3;GPRIN family member 3
226889_at;0,866;0,04991044;-0,61632206;WDR35;WD repeat domain 35
233872_x_at;0,866;0,04991234;1,82627034;ARHGAP5;Rho GTPase activating protein 5
214350_at;0,866;0,04995547;0,97601816;SNTB2;syntrophin beta 2
205201_at;0,866;0,04996641;0,35141159;GLI3;GLI family zinc finger 3
