The GSE48466 mRNA expression profile dataset.;;;;;
ID;adj.P.Val;P.Value;logFC;Gene.symbol;Gene.title
225669_at;0,036;0,00866;-0,51938694;IFNAR1;interferon alpha and beta receptor subunit 1
1558782_a_at;0,0361;0,00867;-0,58205183;NFYC-AS1;NFYC antisense RNA 1
219551_at;0,0361;0,00867;0,53450482;EAF2;ELL associated factor 2
1558645_at;0,0361;0,00868;1,14039744;MIR133A1HG;MIR133A1 host gene
232777_s_at;0,0361;0,00868;-1,09623486;C6orf118;chromosome 6 open reading frame 118
216698_x_at;0,0361;0,00868;-0,42305203;OR7E12P;olfactory receptor family 7 subfamily E member 12 pseudogene
207853_s_at;0,0361;0,00869;0,5698842;SNCB;synuclein beta
242851_at;0,0361;0,00869;-1,04709558;MFSD4B;major facilitator superfamily domain containing 4B
226896_at;0,0361;0,0087;-0,28030611;CHCHD1;coiled-coil-helix-coiled-coil-helix domain containing 1
36612_at;0,0361;0,0087;-1,03299822;FAM168A;family with sequence similarity 168 member A
236198_at;0,0362;0,0087;1,13466543;LINC01215;long intergenic non-protein coding RNA 1215
205769_at;0,0362;0,00871;-1,67375648;SLC27A2;solute carrier family 27 member 2
242062_at;0,0362;0,00871;0,59629186;SAMD8;sterile alpha motif domain containing 8
1558794_at;0,0362;0,00871;0,44391835;NUTM2A-AS1;NUTM2A antisense RNA 1
226493_at;0,0362;0,00873;-0,38550715;KCTD18;potassium channel tetramerization domain containing 18
232859_s_at;0,0362;0,00873;-0,36766219;MAGI1;membrane associated guanylate kinase, WW and PDZ domain containing 1
1569736_at;0,0362;0,00873;-0,65225;EYA1;EYA transcriptional coactivator and phosphatase 1
236575_at;0,0362;0,00873;-1,79702202;ARHGEF26-AS1;ARHGEF26 antisense RNA 1
217066_s_at;0,0362;0,00874;0,62552903;DMPK;dystrophia myotonica protein kinase
232147_at;0,0362;0,00874;0,62901145;SLX4;SLX4 structure-specific endonuclease subunit
215165_x_at;0,0362;0,00874;-0,29772792;UMPS;uridine monophosphate synthetase
1568248_x_at;0,0363;0,00874;0,32052905;SNORA71B;small nucleolar RNA, H/ACA box 71B
203256_at;0,0363;0,00875;0,86989392;CDH3;cadherin 3
239888_at;0,0363;0,00875;0,69160303;UBQLN2;ubiquilin 2
235700_at;0,0363;0,00875;-0,59231897;CT45A8///CT45A9///CT45A10///CT45A7///CT45A2///CT45A1///CT45A6///CT45A5///CT45A3;cancer/testis antigen family 45, member A8///cancer/testis antigen family 45, member A9///cancer/testis antigen family 45, member A10///cancer/testis antigen family 45, member A7///cancer/testis antigen family 45, member A2///cancer/testis antigen family 45, member A1///cancer/testis antigen family 45, member A6///cancer/testis antigen family 45, member A5///cancer/testis antigen family 45, member A3
238854_at;0,0363;0,00875;-1,2788267;NRAV;negative regulator of antiviral response (non-protein coding)
212846_at;0,0363;0,00876;-0,4852447;RRP1B;ribosomal RNA processing 1B
225997_at;0,0363;0,00876;-0,33148217;MOB1B;MOB kinase activator 1B
218038_at;0,0363;0,00876;-0,30971764;ATP5SL;ATP5S like
214332_s_at;0,0363;0,00876;-0,61576961;TSFM;Ts translation elongation factor, mitochondrial
1553112_s_at;0,0363;0,00876;-0,21065939;CDK8;cyclin dependent kinase 8
219965_s_at;0,0363;0,00876;-1,19091111;MAGIX;MAGI family member, X-linked
206074_s_at;0,0363;0,00877;0,88897916;HMGA1;high mobility group AT-hook 1
214991_s_at;0,0363;0,00877;0,35649883;PIGO;phosphatidylinositol glycan anchor biosynthesis class O
223396_at;0,0363;0,00878;0,27226143;TMEM60;transmembrane protein 60
64883_at;0,0363;0,00878;0,3095165;MOSPD2;motile sperm domain containing 2
241068_at;0,0363;0,00878;0,61838915;IGSF6;immunoglobulin superfamily member 6
205062_x_at;0,0364;0,00879;0,45030114;ARID4A;AT-rich interaction domain 4A
1558292_s_at;0,0364;0,00879;-0,56158765;PIGW;phosphatidylinositol glycan anchor biosynthesis class W
205448_s_at;0,0364;0,00879;0,86769516;MAP3K12;mitogen-activated protein kinase kinase kinase 12
206793_at;0,0364;0,00879;0,91365187;PNMT;phenylethanolamine N-methyltransferase
227424_x_at;0,0364;0,0088;-0,47254173;URB1-AS1;URB1 antisense RNA 1 (head to head)
219385_at;0,0364;0,0088;-0,27125217;SLAMF8;SLAM family member 8
240361_at;0,0364;0,00881;-1,22301989;LOC101927972;uncharacterized LOC101927972
236984_at;0,0364;0,00881;-0,51226726;C4orf26;chromosome 4 open reading frame 26
221858_at;0,0364;0,00881;-0,2543484;TBC1D12;TBC1 domain family member 12
201344_at;0,0364;0,00881;-0,32373389;UBE2D2;ubiquitin conjugating enzyme E2 D2
219578_s_at;0,0364;0,00881;-0,88255084;CPEB1;cytoplasmic polyadenylation element binding protein 1
223886_s_at;0,0364;0,00881;0,44791268;RNF146;ring finger protein 146
205662_at;0,0364;0,00881;-1,19665431;B9D1;B9 domain containing 1
200991_s_at;0,0364;0,00881;-0,71104237;SNX17;sorting nexin 17
221270_s_at;0,0364;0,00882;-1,21604147;QTRT1;queuine tRNA-ribosyltransferase catalytic subunit 1
1553386_at;0,0364;0,00882;-0,37535371;MFSD2A;major facilitator superfamily domain containing 2A
210012_s_at;0,0364;0,00882;1,19940119;EWSR1;EWS RNA binding protein 1
214719_at;0,0364;0,00882;-1,67299123;SLC46A3;solute carrier family 46 member 3
240202_x_at;0,0364;0,00882;0,27769999;PFKP;phosphofructokinase, platelet
230186_at;0,0364;0,00883;-0,340274;TMEM136;transmembrane protein 136
204788_s_at;0,0364;0,00883;-1,54947685;PPOX;protoporphyrinogen oxidase
1569074_at;0,0364;0,00883;0,55430002;SRRM3;serine/arginine repetitive matrix 3
209942_x_at;0,0365;0,00883;3,98184999;MAGEA6///MAGEA3;MAGE family member A6///MAGE family member A3
235515_at;0,0365;0,00884;-0,82396784;SYNE4;spectrin repeat containing nuclear envelope family member 4
227119_at;0,0365;0,00884;-0,8904307;CNOT6L;CCR4-NOT transcription complex subunit 6 like
205357_s_at;0,0365;0,00885;0,50984462;AGTR1;angiotensin II receptor type 1
223878_at;0,0365;0,00885;-0,36650009;INPP4B;inositol polyphosphate-4-phosphatase type II B
205541_s_at;0,0365;0,00885;-0,43741031;GSPT2;G1 to S phase transition 2
244551_at;0,0365;0,00885;-1,17807333;ZNF736;zinc finger protein 736
212860_at;0,0365;0,00886;-0,23530331;ZDHHC18;zinc finger DHHC-type containing 18
1553637_s_at;0,0365;0,00886;-0,95562484;TMCO5A;transmembrane and coiled-coil domains 5A
210737_at;0,0365;0,00886;0,38511722;TUB;tubby bipartite transcription factor
201648_at;0,0365;0,00886;0,40801255;JAK1;Janus kinase 1
204045_at;0,0365;0,00886;-0,58431444;TCEAL1;transcription elongation factor A like 1
219431_at;0,0365;0,00886;-0,36810048;ARHGAP10;Rho GTPase activating protein 10
238109_at;0,0365;0,00886;-1,04203208;ZNF782;zinc finger protein 782
224331_s_at;0,0365;0,00887;-0,23849766;MRPL36;mitochondrial ribosomal protein L36
208788_at;0,0366;0,00887;-0,4819819;ELOVL5;ELOVL fatty acid elongase 5
213100_at;0,0366;0,00888;-0,3718711;UNC5B;unc-5 netrin receptor B
213567_at;0,0366;0,00888;-0,54079893;KPNA4;karyopherin subunit alpha 4
32836_at;0,0366;0,00889;-0,41752869;AGPAT1;1-acylglycerol-3-phosphate O-acyltransferase 1
229147_at;0,0366;0,00889;0,21100851;RASSF6;Ras association domain family member 6
225486_at;0,0366;0,00889;-0,2475476;ARID2;AT-rich interaction domain 2
225887_at;0,0366;0,00889;0,27692582;PROSER1;proline and serine rich 1
236485_at;0,0366;0,00889;-0,31729998;LOC101928464;uncharacterized LOC101928464
205141_at;0,0366;0,00889;-1,16373675;ANG;angiogenin
202616_s_at;0,0366;0,00889;-0,85414661;MECP2;methyl-CpG binding protein 2
201968_s_at;0,0366;0,0089;-0,56054594;PGM1;phosphoglucomutase 1
229498_at;0,0366;0,0089;-1,01842628;MBNL3;muscleblind like splicing regulator 3
219406_at;0,0366;0,0089;-0,23868145;C1orf50;chromosome 1 open reading frame 50
225837_at;0,0366;0,0089;-0,27230481;RHNO1;RAD9-HUS1-RAD1 interacting nuclear orphan 1
234917_at;0,0366;0,0089;-0,32730567;MARVELD1;MARVEL domain containing 1
230514_s_at;0,0366;0,0089;0,59888781;LYZL2///LYZL1;lysozyme like 2///lysozyme like 1
204057_at;0,0366;0,00891;-0,6598971;IRF8;interferon regulatory factor 8
220985_s_at;0,0366;0,00891;0,24289001;RNF170;ring finger protein 170
207940_x_at;0,0367;0,00891;0,47127531;CNR1;cannabinoid receptor 1
235514_at;0,0367;0,00892;2,01074091;ASPRV1;aspartic peptidase, retroviral-like 1
209333_at;0,0367;0,00892;-0,56597327;ULK1;unc-51 like autophagy activating kinase 1
1564274_at;0,0367;0,00892;-0,87560159;C9orf47;chromosome 9 open reading frame 47
220244_at;0,0367;0,00892;-0,31629139;LINC00312;long intergenic non-protein coding RNA 312
231853_at;0,0367;0,00892;0,54321524;TUBD1;tubulin delta 1
1559929_at;0,0367;0,00892;-0,68275831;LINC01186;long intergenic non-protein coding RNA 1186
227724_at;0,0367;0,00893;-0,46021583;NUTM2B-AS1///NUTM2A-AS1;NUTM2B antisense RNA 1///NUTM2A antisense RNA 1
225621_at;0,0367;0,00893;0,20000985;ALG2;ALG2, alpha-1,3/1,6-mannosyltransferase
225746_at;0,0367;0,00893;-1,76054599;RAB11FIP4;RAB11 family interacting protein 4
202663_at;0,0367;0,00894;4,55826984;WIPF1;WAS/WASL interacting protein family member 1
234477_at;0,0367;0,00894;-0,88132072;IGHV4-31///IGHA1;immunoglobulin heavy variable 4-31///immunoglobulin heavy constant alpha 1
210504_at;0,0367;0,00894;0,75052756;KLF1;Kruppel like factor 1
220021_at;0,0367;0,00895;1,02720304;TMC7;transmembrane channel like 7
232336_at;0,0367;0,00895;0,59324822;ZSWIM5;zinc finger SWIM-type containing 5
221492_s_at;0,0368;0,00896;0,36595646;ATG3;autophagy related 3
200026_at;0,0368;0,00896;-0,41508813;RPL34;ribosomal protein L34
212721_at;0,0368;0,00896;0,21745901;SREK1;splicing regulatory glutamic acid and lysine rich protein 1
223627_at;0,0368;0,00897;-0,93033517;MEX3B;mex-3 RNA binding family member B
205147_x_at;0,0368;0,00897;0,88871884;NCF4;neutrophil cytosolic factor 4
1554017_at;0,0368;0,00898;0,30873317;RILPL1///SNRNP35;Rab interacting lysosomal protein like 1///small nuclear ribonucleoprotein U11/U12 subunit 35
213610_s_at;0,0368;0,00898;-1,56930507;PHOSPHO2-KLHL23///KLHL23;PHOSPHO2-KLHL23 readthrough///kelch like family member 23
1558504_at;0,0368;0,00898;-0,78428803;GTF2IP12;general transcription factor IIi pseudogene 12
223325_at;0,0368;0,00898;0,45873106;TXNDC11;thioredoxin domain containing 11
214934_at;0,0368;0,00898;-0,86879928;ATP9B;ATPase phospholipid transporting 9B (putative)
202513_s_at;0,0368;0,00899;-0,34385113;PPP2R5D;protein phosphatase 2 regulatory subunit B'delta
203387_s_at;0,0368;0,009;-0,47492299;TBC1D4;TBC1 domain family member 4
1554210_at;0,0368;0,009;0,26449295;ZCCHC13;zinc finger CCHC-type containing 13
238656_at;0,0368;0,009;-0,59698222;RAD50;RAD50 double strand break repair protein
229501_s_at;0,0369;0,00901;-0,31463982;USP8;ubiquitin specific peptidase 8
220217_x_at;0,0369;0,00901;0,4304481;SPANXA2///SPANXC///SPANXA1;SPANX family member A2///SPANX family member C///sperm protein associated with the nucleus, X-linked, family member A1
226854_at;0,0369;0,00901;0,42292877;MTG2;mitochondrial ribosome associated GTPase 2
1553787_at;0,0369;0,00901;-1,04030683;C11orf45;chromosome 11 open reading frame 45
204094_s_at;0,0369;0,00901;0,45075264;TSC22D2;TSC22 domain family member 2
232395_x_at;0,0369;0,00901;-1,35037232;AGBL3;ATP/GTP binding protein like 3
1555185_x_at;0,0369;0,00902;0,34272208;TERF2;telomeric repeat binding factor 2
227732_at;0,0369;0,00902;0,24135825;ATXN7L1;ataxin 7 like 1
236075_s_at;0,0369;0,00903;-2,24305474;LOC101928000;uncharacterized LOC101928000
1559105_at;0,0369;0,00903;-1,0038486;LEKR1;leucine, glutamate and lysine rich 1
242162_at;0,0369;0,00903;-1,39864647;DAW1;dynein assembly factor with WD repeats 1
228476_at;0,037;0,00904;-1,21976828;CCDC191;coiled-coil domain containing 191
203879_at;0,037;0,00904;-1,02690014;PIK3CD;phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta
219726_at;0,037;0,00905;-1,80642443;NLGN3;neuroligin 3
203616_at;0,037;0,00905;0,46665307;POLB;DNA polymerase beta
1552800_at;0,037;0,00905;0,48386955;ABHD11;abhydrolase domain containing 11
210245_at;0,037;0,00905;1,01637021;ABCC8;ATP binding cassette subfamily C member 8
224314_s_at;0,037;0,00905;-0,3940837;EGLN1;egl-9 family hypoxia inducible factor 1
233157_x_at;0,037;0,00906;-1,28241595;CCDC114;coiled-coil domain containing 114
218718_at;0,037;0,00906;-0,55042094;PDGFC;platelet derived growth factor C
227675_at;0,037;0,00907;0,58250748;LRSAM1;leucine rich repeat and sterile alpha motif containing 1
213579_s_at;0,037;0,00907;0,3218084;EP300;E1A binding protein p300
202696_at;0,037;0,00907;0,73459986;OXSR1;oxidative stress responsive 1
1553882_at;0,037;0,00907;-0,54603646;LINC00504;long intergenic non-protein coding RNA 504
207521_s_at;0,037;0,00908;0,49312992;ATP2A3;ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3
224902_at;0,037;0,00908;-0,6892574;PDPR;pyruvate dehydrogenase phosphatase regulatory subunit
218215_s_at;0,037;0,00908;0,39127498;NR1H2;nuclear receptor subfamily 1 group H member 2
209087_x_at;0,0371;0,00909;-0,55055652;MCAM;melanoma cell adhesion molecule
227157_at;0,0371;0,00909;-0,49939691;PRIMPOL;primase and DNA directed polymerase
223824_at;0,0371;0,0091;-0,47062903;RNLS;renalase, FAD dependent amine oxidase
219263_at;0,0371;0,0091;-1,37286099;RNF128;ring finger protein 128, E3 ubiquitin protein ligase
1562621_at;0,0371;0,0091;0,93571262;LOC101927040;uncharacterized LOC101927040
215779_s_at;0,0371;0,0091;0,97669687;HIST1H2BJ///HIST1H2BG;histone cluster 1, H2bj///histone cluster 1, H2bg
1553034_at;0,0371;0,0091;-0,53566027;SDCCAG8;serologically defined colon cancer antigen 8
230697_at;0,0371;0,00911;-0,95707022;BBS5;Bardet-Biedl syndrome 5
223540_at;0,0371;0,00911;0,86382554;NECTIN4;nectin cell adhesion molecule 4
202646_s_at;0,0371;0,00911;-0,34344852;CSDE1;cold shock domain containing E1
209050_s_at;0,0371;0,00911;-0,83998903;RALGDS;ral guanine nucleotide dissociation stimulator
35846_at;0,0371;0,00912;0,24002546;THRA;thyroid hormone receptor, alpha
203788_s_at;0,0371;0,00912;-0,36442516;SEMA3C;semaphorin 3C
243042_at;0,0371;0,00912;-0,63376445;MIGA1;mitoguardin 1
201671_x_at;0,0371;0,00912;-0,29645083;USP14;ubiquitin specific peptidase 14
208591_s_at;0,0372;0,00913;-0,49257196;PDE3B;phosphodiesterase 3B
1557647_a_at;0,0372;0,00913;-1,79768546;VWA8-AS1;VWA8 antisense RNA 1 (head to head)
1552269_at;0,0372;0,00914;-1,24824378;SPATA17;spermatogenesis associated 17
239477_at;0,0372;0,00914;-1,35165278;EFHB;EF-hand domain family member B
214876_s_at;0,0372;0,00914;-0,85845646;TUBGCP5;tubulin gamma complex associated protein 5
241418_at;0,0372;0,00915;0,7109419;NMRAL1P1;NmrA like redox sensor 1 pseudogene 1
209556_at;0,0372;0,00915;0,2495345;NCDN;neurochondrin
209686_at;0,0372;0,00916;1,43886624;S100B;S100 calcium binding protein B
232057_at;0,0372;0,00916;0,46389934;SLC7A6OS;solute carrier family 7 member 6 opposite strand
1552755_at;0,0372;0,00917;-1,21097001;C9orf66;chromosome 9 open reading frame 66
203175_at;0,0373;0,00917;0,61431204;RHOG;ras homolog family member G
200873_s_at;0,0373;0,00917;-0,39287085;CCT8;chaperonin containing TCP1 subunit 8
208873_s_at;0,0373;0,00918;-0,85787012;REEP5;receptor accessory protein 5
220312_at;0,0373;0,00918;0,73788334;FAM83E;family with sequence similarity 83 member E
226078_at;0,0373;0,00919;-0,29898223;RPUSD1;RNA pseudouridylate synthase domain containing 1
1556436_at;0,0373;0,00919;0,75084784;EXTL3-AS1;EXTL3 antisense RNA 1
211033_s_at;0,0373;0,0092;-0,29760582;PEX7;peroxisomal biogenesis factor 7
209880_s_at;0,0373;0,0092;-0,3109317;SELPLG;selectin P ligand
205710_at;0,0374;0,0092;0,47475742;LRP2;LDL receptor related protein 2
209844_at;0,0374;0,0092;4,73320847;HOXB13;homeobox B13
218487_at;0,0374;0,00921;-0,55336446;ALAD;aminolevulinate dehydratase
225705_at;0,0374;0,00921;-0,37797882;CEP95;centrosomal protein 95
227146_at;0,0374;0,00921;-0,80218987;QSOX2;quiescin sulfhydryl oxidase 2
219970_at;0,0374;0,00922;-2,24579795;GIPC2;GIPC PDZ domain containing family member 2
238163_at;0,0374;0,00922;0,76358242;LOC102725343;uncharacterized LOC102725343
205515_at;0,0374;0,00922;-0,3407316;PRSS12;protease, serine 12
214470_at;0,0374;0,00922;-0,81145655;KLRB1;killer cell lectin like receptor B1
234737_at;0,0374;0,00922;2,14512263;NT5DC3;5'-nucleotidase domain containing 3
222278_at;0,0374;0,00922;0,42100939;LOC101929726;uncharacterized LOC101929726
223061_at;0,0374;0,00923;-0,58135457;CHID1;chitinase domain containing 1
213967_at;0,0375;0,00924;0,64116722;RALYL;RALY RNA binding protein-like
239982_at;0,0375;0,00925;0,56478218;LOC105378828;uncharacterized LOC105378828
1564150_a_at;0,0375;0,00925;0,46022016;LINC01619;long intergenic non-protein coding RNA 1619
1558308_at;0,0375;0,00925;-0,44722109;LINC00942;long intergenic non-protein coding RNA 942
229642_at;0,0375;0,00926;0,44829586;ARHGEF7;Rho guanine nucleotide exchange factor 7
202066_at;0,0375;0,00926;0,38080381;PPFIA1;PTPRF interacting protein alpha 1
220176_at;0,0375;0,00926;-1,72477411;NUBPL;nucleotide binding protein like
209860_s_at;0,0375;0,00926;-0,27278334;ANXA7;annexin A7
231872_at;0,0376;0,00928;-0,79398581;LRRCC1;leucine rich repeat and coiled-coil centrosomal protein 1
200788_s_at;0,0376;0,00928;0,47076482;PEA15;phosphoprotein enriched in astrocytes 15
217625_x_at;0,0376;0,00928;-1,0028521;LINC00963;long intergenic non-protein coding RNA 963
211941_s_at;0,0376;0,00929;-0,62208817;PEBP1;phosphatidylethanolamine binding protein 1
223505_s_at;0,0376;0,00929;-0,58993447;DNAJC27;DnaJ heat shock protein family (Hsp40) member C27
1553914_at;0,0376;0,00929;0,45850757;LOC162137;uncharacterized LOC162137
207054_at;0,0376;0,0093;1,47258355;IMPG1;interphotoreceptor matrix proteoglycan 1
226844_at;0,0376;0,0093;-0,24493525;MOB3B;MOB kinase activator 3B
207813_s_at;0,0376;0,00931;-0,98248771;FDXR;ferredoxin reductase
207796_x_at;0,0376;0,00931;-0,45958572;KLRD1;killer cell lectin like receptor D1
232558_at;0,0376;0,00932;-0,67403914;LAMC3;laminin subunit gamma 3
203253_s_at;0,0376;0,00932;-0,55926505;PPIP5K2;diphosphoinositol pentakisphosphate kinase 2
231767_at;0,0376;0,00932;0,31207775;HOXB4;homeobox B4
242515_x_at;0,0376;0,00932;0,24104224;AKIP1;A-kinase interacting protein 1
1560531_at;0,0377;0,00933;-0,71696133;LCE1B;late cornified envelope 1B
232437_at;0,0377;0,00934;-0,71653754;CPSF3L;cleavage and polyadenylation specific factor 3-like
200763_s_at;0,0377;0,00934;-0,27381855;RPLP1;ribosomal protein lateral stalk subunit P1
236258_at;0,0378;0,00935;-0,93177519;RBBP8NL;RBBP8 N-terminal like
1560412_at;0,0378;0,00935;-0,72026548;LOC100507506;uncharacterized LOC100507506
229006_at;0,0378;0,00935;-0,6932631;LOC100507487;uncharacterized LOC100507487
225166_at;0,0378;0,00936;-1,02944164;ARHGAP18;Rho GTPase activating protein 18
1555573_at;0,0378;0,00937;-0,99290428;CFAP46;cilia and flagella associated protein 46
216137_s_at;0,0378;0,00937;-0,5743292;MAPK8IP3;mitogen-activated protein kinase 8 interacting protein 3
204114_at;0,0378;0,00937;-1,63961795;NID2;nidogen 2
1555814_a_at;0,0378;0,00937;-0,21675216;RHOA;ras homolog family member A
225081_s_at;0,0378;0,00937;-1,78020514;CDCA7L;cell division cycle associated 7 like
211653_x_at;0,0378;0,00938;-0,36736482;LOC101930400///AKR1C2;aldo-keto reductase family 1 member C2-like///aldo-keto reductase family 1, member C2
221623_at;0,0378;0,00938;0,50328548;BCAN;brevican
243645_at;0,0378;0,00938;0,48970703;NFASC;neurofascin
226831_at;0,0378;0,00938;-0,50355417;SLC25A46;solute carrier family 25 member 46
227772_at;0,0378;0,00938;0,31275918;LATS1;large tumor suppressor kinase 1
1570422_at;0,0378;0,00938;5,71727209;SNTG2;syntrophin gamma 2
202364_at;0,0379;0,0094;-1,0420501;MXI1;MAX interactor 1, dimerization protein
202954_at;0,0379;0,0094;-0,41680656;UBE2C;ubiquitin conjugating enzyme E2 C
224129_s_at;0,0379;0,0094;-0,71830202;DPY30;dpy-30, histone methyltransferase complex regulatory subunit
211704_s_at;0,0379;0,0094;-0,52404496;SPIN2B///SPIN2A;spindlin family member 2B///spindlin family member 2A
203677_s_at;0,0379;0,00941;-0,37718612;TARBP2;TARBP2, RISC loading complex RNA binding subunit
226297_at;0,038;0,00943;-0,22043211;HIPK3;homeodomain interacting protein kinase 3
200007_at;0,038;0,00944;-0,24472241;SRP14;signal recognition particle 14
230273_at;0,038;0,00944;-1,16324524;CFAP206;cilia and flagella associated protein 206
219640_at;0,038;0,00944;-0,28994884;CLDN15;claudin 15
227747_at;0,038;0,00944;-0,47928954;MPZL3;myelin protein zero like 3
239206_at;0,038;0,00944;0,79755531;CR1L;complement component 3b/4b receptor 1-like
